
German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;
1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;300/12;360/12;1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;480/12;600/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;7/12;14/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;
20081222;1.94030242;1.84246954;1.83649090;1.80669291;2.23006009;2.40040865;2.36928652;2.80445074;2.94654832;2.98374263;3.37121491;3.94698095;3.54597345;2.00144269;1.89809730;1.71619855;1.92013907;2.22388118;2.47093024;2.70290216;2.86358915;3.09757122;3.40588473;3.51033944;3.78882468;4.02954364;3.84470007;3.70402684;1.72500000;1.48800000;0.60200000;1.88964814;2.54038578;2.73190875;2.95177587;3.08804573;3.07530885;3.27161608;4.21928476;4.22233537;3.74544039;3.83571745;3.54918990;1.94030242;1.84246954;1.81651657;1.83649090;3.15331129;3.61209732;3.82346615;3.83719425;4.13392264;4.42198571;4.44402511;4.96791442;4.99547791;5.46938069;0.23000000;0.37000000;0.44526627;0.57601304;0.69214056;0.76298191;0.81847156;1.16821144;1.24690603;1.73983594;1.95837282;2.03932826;0.08112747;0.25362674;0.25362057;0.01736756;0.03305075;0.21438042;0.42657217;0.86303067;1.15242937;1.33284151;1.45561167;1.91770214;2.17487690;2.26437291;2.51445270;2.63960852;2.76484169;
20081223;1.98009402;1.81186096;1.81143303;1.75341280;2.18686274;2.36444137;2.35122248;2.79804907;2.95793082;2.99485096;3.39552517;3.98833986;3.58613111;2.03671437;1.86617517;1.66945182;1.89936729;2.18014701;2.43800342;2.68009441;2.84726321;3.08972348;3.40689938;3.51374220;3.82630602;4.07240546;3.88384993;3.74048836;1.69200000;1.45300000;0.59800000;1.88663699;2.52904827;2.72166345;2.94260023;3.08438162;3.07609374;3.27356139;4.21175705;4.23014105;3.74983618;3.85182609;3.55127349;1.98009402;1.81186096;1.78013022;1.81143303;3.03486427;3.51362098;3.73142097;3.76057408;4.07809935;4.41574487;4.44063757;5.01210970;5.03638421;5.51357464;0.23000000;0.37000000;0.44526627;0.57601304;0.69214056;0.76298191;0.81847156;1.16821144;1.24690603;1.73983594;1.95837282;2.03932826;0.08112747;0.15213895;0.25362057;0.01736755;0.01592266;0.25487725;0.46704262;0.89597504;1.13837833;1.33547260;1.46858343;1.92040888;2.17186071;2.25979639;2.51936694;2.64927711;2.77927061;
20081224;1.97591640;1.81382514;1.81501183;1.75336026;2.18681868;2.36440545;2.35119388;2.79802430;2.95791021;2.99483211;3.39551035;3.98832577;3.58612293;2.03256950;1.86709887;1.67526319;1.89799475;2.15646779;2.42755211;2.68042794;2.85905656;3.10298478;3.41462371;3.52024673;3.83003518;4.06767579;3.87901931;3.73622555;1.68000000;1.43800000;0.49500000;1.81952133;2.46367988;2.65831720;2.86507307;3.01793474;3.01312922;3.19704901;4.16503198;4.14823766;3.68642405;3.77498559;3.49459773;1.97591640;1.81382514;1.79006902;1.81501183;3.03474057;3.51352450;3.73134355;3.76051147;4.07805012;4.41570257;4.44059912;5.01207908;5.03686130;5.51355541;0.22500000;0.36500000;0.43024648;0.56097712;0.67708525;0.74281916;0.79319537;1.16379848;1.23707209;1.71835004;1.92453234;1.97362549;0.08112738;0.25362674;0.45673080;0.01953473;0.01664504;0.24120074;0.44376096;0.90593484;1.15955267;1.40643243;1.55656221;1.96204308;2.18968064;2.26962158;2.51576375;2.63894714;2.76220545;
20081225;1.96795807;1.81255556;1.81468071;1.75336026;2.18681868;2.36440545;2.35119388;2.79802430;2.95791021;2.99483211;3.39551035;3.98832577;3.58612293;2.02469004;1.86514179;1.67235368;1.89920123;2.15726690;2.42832786;2.68103072;2.85937984;3.10361448;3.41488974;3.52043822;3.83013995;4.06767233;3.87886277;3.73617573;1.68000000;1.43800000;0.49500000;1.81952133;2.46367988;2.65831720;2.86507307;3.01793474;3.01312922;3.19704901;4.16503198;4.14823766;3.68642405;3.77498559;3.49459773;1.96795807;1.81255556;1.79063417;1.81468071;3.03474057;3.51352450;3.73134355;3.76051147;4.07805012;4.41570257;4.44059912;5.01207908;5.03736130;5.51355541;0.22500000;0.36000000;0.42523829;0.55596372;0.67713330;0.74795765;0.79830702;1.16368770;1.24235278;1.70663118;1.91289287;1.94298242;0.08112738;0.25362674;0.45673080;0.01953473;0.01664504;0.24120074;0.44376096;0.90593484;1.15955267;1.40643243;1.55656221;1.96204308;2.18968064;2.26962158;2.51576375;2.63894714;2.76220545;
20081226;1.96019354;1.81130468;1.81435025;1.75336026;2.18681868;2.36440545;2.35119388;2.79802430;2.95791021;2.99483211;3.39551035;3.98832577;3.58612293;2.02837931;1.87088549;1.67510978;1.90228554;2.15829390;2.42867083;2.68090826;2.85921372;3.10421213;3.41513271;3.52060903;3.83023088;4.06765809;3.87869778;3.73611888;1.68000000;1.43800000;0.49500000;1.81952133;2.46367988;2.65831720;2.86507307;3.01793474;3.01312922;3.19704901;4.16503198;4.14823766;3.68642405;3.77498559;3.49459773;1.96019354;1.81130468;1.79119581;1.81435025;3.03474057;3.51352450;3.73134355;3.76051147;4.07805012;4.41570257;4.44059912;5.01207908;5.03786130;5.51355541;0.21000000;0.33500000;0.40021173;0.52587294;0.64700234;0.72799484;0.78856387;1.12739423;1.19525997;1.65296813;1.84685238;1.87844008;0.07098461;0.25362674;0.45673080;0.01689558;0.02328732;0.24903277;0.44677568;0.90479073;1.08695857;1.35896836;1.52435994;1.91985587;2.14124306;2.21970640;2.48095897;2.61171180;2.74254906;
20081229;1.80988496;1.79247729;1.76660125;1.73567029;2.14540332;2.31984254;2.29834145;2.73054203;2.90856047;2.94892096;3.34979507;3.94185613;3.54220860;1.87252229;1.84272939;1.63617601;1.86056579;2.14881775;2.41073304;2.63860608;2.78742339;3.01718072;3.35766701;3.46286209;3.77421204;4.01880551;3.83234803;3.69195496;1.64500000;1.40200000;0.57200000;1.86553665;2.50992724;2.71096026;2.92212606;3.06944934;3.05831985;3.25504892;4.21256274;4.20005488;3.74402864;3.83297398;3.55000709;1.80988496;1.79247729;1.76091129;1.76660125;3.05294881;3.53782951;3.67520646;3.69207699;4.02244312;4.41039698;4.53723832;4.99097002;5.01798625;5.48889007;0.19500000;0.34000000;0.40020295;0.52082969;0.63688984;0.72806963;0.79887931;1.14844853;1.20556316;1.63513809;1.79907794;1.82013394;0.07098475;0.20287666;0.40593542;0.02543093;0.03693876;0.20500370;0.35960995;0.78342398;0.98191579;1.28842733;1.47347211;1.88708323;2.11788311;2.20049707;2.49401933;2.64094020;2.78796768;
20081230;1.84018497;1.83590209;1.82985193;1.75417592;2.16920053;2.36248727;2.34189086;2.80721480;2.96467869;3.00037840;3.40292330;3.99826588;3.59033625;1.90658627;1.88684221;1.69846340;1.92633520;2.18545825;2.45117948;2.68864353;2.84268222;3.07575749;3.43040474;3.52318726;3.82659808;4.07608271;3.88361683;3.73941149;1.60700000;1.38500000;0.51600000;1.82032059;2.46865448;2.67701886;2.87944557;3.05425885;3.05290322;3.25422181;4.21673557;4.21823901;3.75819919;3.84681481;3.56375113;1.84018497;1.83590209;1.82583830;1.82985193;3.07629403;3.57400545;3.71248418;3.73040544;4.07346528;4.47274336;4.57415971;5.02364364;5.04519028;5.50148342;0.19500000;0.34500000;0.40019667;0.51075485;0.62174309;0.71291192;0.77347915;1.13329690;1.19039004;1.60837250;1.77228491;1.79378753;0.05070083;0.20287666;0.30438031;0.05391518;0.08053074;0.24987073;0.33267782;0.72946161;0.93698456;1.25963025;1.45394755;1.84532651;2.06344953;2.14140737;2.41442778;2.55107624;2.68781695;
20081231;1.88655623;1.83069640;1.81188766;1.75442999;2.16941168;2.36266074;2.34202850;2.80733498;2.96477855;3.00046972;3.40299512;3.99833423;3.59037584;1.94763228;1.87927981;1.80723809;1.90532658;2.18559464;2.45563953;2.69157875;2.85015368;3.07308679;3.42826890;3.52187058;3.82156385;4.06410976;3.87529883;3.73422931;1.59300000;1.36300000;0.56000000;1.71005494;2.34973249;2.58675662;2.82664318;2.98117793;2.98116795;3.17951792;4.15292588;4.14707598;3.69492525;3.78164897;3.51230402;1.88655623;1.83069640;1.81489002;1.81188766;3.07672865;3.57436629;3.71277339;3.73063967;4.07366772;4.47294276;4.57435141;5.02382003;5.04582105;5.50163323;0.19500000;0.34500000;0.40019690;0.51075569;0.62174468;0.71291419;0.77348147;1.13330457;1.19039823;1.60838803;1.77230184;1.79380009;0.05070080;0.20287666;0.30438031;0.02870678;0.11483290;0.26481394;0.30592338;0.75646292;0.98913478;1.35349247;1.57242406;1.99437422;2.22935573;2.31186590;2.56451872;2.69096343;2.81748707;
20090101;1.88409774;1.83005770;1.81169933;1.75442999;2.16941168;2.36266074;2.34202850;2.80733498;2.96477855;3.00046972;3.40299512;3.99833423;3.59037584;1.94520149;1.87803133;1.80667467;1.90663957;2.18642342;2.45636946;2.69212870;2.85042602;3.07380805;3.42849341;3.52205366;3.82167307;4.06410838;3.87514327;3.73418751;1.59300000;1.36300000;0.56000000;1.71005494;2.34973249;2.58675662;2.82664318;2.98117793;2.98116795;3.17951792;4.15292588;4.14707598;3.69492525;3.78164897;3.51230402;1.88409774;1.83005770;1.81503454;1.81169933;3.07672865;3.57436629;3.71277339;3.73063967;4.07366772;4.47294276;4.57435141;5.02382003;5.04632105;5.50163323;0.19500000;0.34500000;0.40019690;0.51075569;0.62174468;0.71291419;0.77348147;1.13330457;1.19039823;1.60838803;1.77230184;1.79380009;0.05070080;0.20287666;0.30438031;0.02870678;0.11483290;0.26481394;0.30592338;0.75646292;0.98913478;1.35349247;1.57242406;1.99437422;2.22935573;2.31186590;2.56451872;2.69096343;2.81748707;
20090102;1.79765212;1.81750717;1.81096237;1.78977631;2.20176597;2.39295138;2.32910394;2.79670669;2.97476339;3.01505759;3.42315999;4.02601004;3.61333751;1.88527226;1.87263786;1.67351778;1.91349392;2.21463617;2.46133225;2.67780236;2.82949361;3.05351727;3.42331512;3.51933626;3.83153222;4.09878899;3.91387930;3.77485656;1.50200000;1.30000000;0.70400000;1.67311325;2.32102460;2.54983728;2.75975547;2.98189353;3.00727853;3.20803509;4.18652865;4.21206065;3.76128978;3.84450135;3.55981312;1.79765212;1.81750717;1.80146098;1.81096237;3.10147694;3.59906065;3.70635046;3.72340260;4.06550347;4.44185369;4.50673808;4.97558816;5.00490799;5.46974849;0.19500000;0.34500000;0.40019690;0.51075569;0.62174468;0.71291419;0.77348147;1.13330457;1.19039823;1.60838803;1.77230184;1.79380009;0.09127048;0.20287666;0.20287272;0.03292468;0.08674815;0.27776511;0.38332629;0.83240741;1.09315117;1.46156181;1.68329168;2.12430937;2.36973577;2.45469173;2.68631379;2.80222417;2.91820083;
20090105;1.75375220;1.69579328;1.77367401;1.72042385;2.11988303;2.33496917;2.32059593;2.81397683;3.00050499;3.07210986;3.47121696;4.06610875;3.60357669;1.81578022;1.75549297;1.65350741;1.88136596;2.15652636;2.40710541;2.64183473;2.81781164;3.08868661;3.48340486;3.59646698;3.88689992;4.14594604;3.95455606;3.81148540;1.44500000;1.27700000;0.84800000;1.75595810;2.40640942;2.62276209;2.84799713;3.08135448;3.13589024;3.33399825;4.26178318;4.26128636;3.84554178;3.94373592;3.64237985;1.75375220;1.69579328;1.79699002;1.77367401;3.00241389;3.49162285;3.64840556;3.68262495;4.05666806;4.43456698;4.50916772;4.99312459;5.00539192;5.42796910;0.18500000;0.32500000;0.38017990;0.49575317;0.61178202;0.70293336;0.78398920;1.16521986;1.23304913;1.65163835;1.83966074;1.87189143;0.08112747;0.20287666;0.20287243;0.05993368;0.10997342;0.30388990;0.43934274;0.77810584;1.06711933;1.45643717;1.69225568;2.20315679;2.48754974;2.58757807;2.89649234;3.05112607;3.20587766;
20090106;1.93502793;1.69736143;1.76360935;1.77301773;2.17873844;2.43037987;2.44188601;2.94621157;3.13841634;3.21236860;3.64294712;4.28138824;3.83789439;1.98835353;1.75064312;1.70493765;1.86955862;2.17129188;2.47245463;2.74532290;2.93272576;3.20943280;3.62031515;3.74218029;4.07451856;4.36213868;4.16810791;4.02236029;1.39800000;1.24700000;0.88700000;1.78195979;2.39422674;2.64023767;2.88053509;3.13913318;3.25135002;3.45725527;4.38876040;4.38638433;4.01825120;4.10556133;3.82571191;1.93502793;1.69736143;1.76956139;1.76360935;2.97510567;3.47263876;3.72887124;3.81652631;4.19205822;4.57654254;4.65971394;5.14643412;5.17325493;5.65463576;0.18500000;0.33500000;0.40022453;0.51581394;0.65212988;0.75351286;0.84996050;1.21616791;1.28947432;1.71471756;1.92138509;1.94554378;0.07098475;0.20287666;0.20287272;0.07246500;0.13561981;0.30983304;0.46480625;0.79115173;1.08618519;1.45418701;1.67772427;2.18216189;2.46295000;2.56174582;2.86742174;3.02043263;3.17355893;
20090107;1.87401812;1.61945839;1.65254043;1.70752095;2.12417364;2.42673619;2.46104581;2.98389896;3.19276925;3.26997872;3.71381818;4.37164445;3.93878725;1.92635143;1.66607466;1.61585071;1.76403745;2.11179049;2.44128238;2.74405970;2.94831331;3.24714026;3.67378233;3.80251052;4.16233347;4.46201445;4.26474942;4.11586165;1.32200000;1.20700000;0.85200000;1.79348681;2.34054849;2.60772198;2.86084658;3.14135815;3.27841609;3.47712972;4.36940287;4.38064251;4.01786284;4.09841950;3.82199322;1.87401812;1.61945839;1.67551617;1.65254043;2.83989235;3.36427327;3.67265731;3.77283559;4.15179732;4.54384398;4.63812929;5.13126031;5.15235488;5.61738953;0.18500000;0.31000000;0.38522581;0.50079861;0.63708856;0.73844960;0.82973816;1.20099991;1.28508627;1.71587621;1.92849463;1.98444027;0.06084254;0.20287666;0.20287272;0.04985943;0.10076434;0.29100425;0.47303275;0.83248567;1.13891720;1.48095396;1.68978622;2.21398516;2.50579526;2.60789948;2.91187440;3.06403284;3.21630538;
20090108;1.69441253;1.63828712;1.59007746;1.65364517;2.07313264;2.34521471;2.37553153;2.90186860;3.11621310;3.20394975;3.64743022;4.30316887;3.90037144;1.75311478;1.68507196;1.58720114;1.69130305;2.03765872;2.35252562;2.65846410;2.86695127;3.16398040;3.59326528;3.72382053;4.10088303;4.40347366;4.20872125;4.06244611;1.25500000;1.15000000;1.01100000;1.67727857;2.23551421;2.50596079;2.75788321;3.05927347;3.21791340;3.42807990;4.32287126;4.33043762;3.99864899;4.08859653;3.78961403;1.69441253;1.63828712;1.64500071;1.59007746;2.73550775;3.26594574;3.59127262;3.70228035;4.08160025;4.47632647;4.57928317;5.06751472;5.13192960;5.71012000;0.18500000;0.32500000;0.40525662;0.52588275;0.67742075;0.78392875;0.89065757;1.25208344;1.33627674;1.77941443;1.98635242;2.04849193;0.10141445;0.20287666;0.20287272;0.04719953;0.08245662;0.28783653;0.49232707;0.85350981;1.15334736;1.43673815;1.61162044;2.15248892;2.45359813;2.56008457;2.89982185;3.06990412;3.24012895;
20090109;1.63725810;1.55091402;1.49411225;1.56069482;1.98593967;2.24105888;2.26942509;2.79671264;3.00153308;3.08556524;3.55056632;4.22951847;3.84561519;1.72207667;1.60867502;1.48375291;1.60117587;1.94607803;2.24589548;2.54838380;2.75601399;3.07941827;3.50829815;3.64655486;4.03150329;4.33544195;4.16682995;4.03913206;1.28300000;1.08300000;0.99300000;1.60350068;2.16144159;2.43494289;2.70273538;2.99273839;3.13983912;3.33982317;4.22671203;4.23160097;3.89840707;3.95670909;3.68422680;1.63725810;1.55091402;1.53481217;1.49411225;2.62676659;3.15891852;3.49570560;3.63278934;4.00999175;4.42426378;4.52929653;5.01805666;5.14197460;5.88931868;0.19000000;0.31500000;0.39023119;0.50580873;0.65224107;0.76382152;0.85508722;1.21605077;1.31642191;1.74771234;1.94220214;1.99865872;0.09127048;0.20287666;0.25362057;0.04952506;0.07272501;0.28916204;0.48204200;0.76442412;1.06760044;1.35459867;1.53250300;2.08786651;2.39706282;2.50783911;2.88861100;3.07926534;3.27009884;
20090112;1.75976507;1.48204168;1.47023325;1.52962740;1.97216956;2.23033235;2.27444385;2.76665045;2.95227474;3.05524704;3.52609110;4.21137777;3.87645692;1.81916821;1.52432591;1.43764944;1.57309311;1.90468371;2.23562727;2.55995500;2.77777867;3.09360901;3.47606321;3.60811976;4.04014355;4.37478139;4.20411001;4.07408406;1.34300000;1.12000000;1.02000000;1.57491071;2.16575672;2.44867010;2.71537602;2.99431942;3.14550637;3.34493358;4.23206848;4.23991541;3.91079903;3.96457743;3.68695252;1.75976507;1.48204168;1.50673131;1.47023325;2.64552708;3.18179840;3.52282151;3.69367567;4.08657618;4.46716137;4.57752515;5.08570980;5.21689946;5.99628675;0.19000000;0.31500000;0.39023119;0.50580873;0.65224107;0.76382152;0.85508722;1.21605077;1.31642191;1.74771234;1.94220214;1.99865872;0.09127071;0.20059782;0.25362057;0.04955530;0.08549756;0.28650677;0.46593460;0.76471031;1.04496408;1.31233948;1.48045980;2.01933155;2.31932726;2.42800807;2.82031145;3.01674816;3.21337511;
20090113;1.73505549;1.46128340;1.46669112;1.51046839;1.95909579;2.20993458;2.26252992;2.76661450;2.95321565;3.06672988;3.56527713;4.28647155;3.95474920;1.78679003;1.51752057;1.40937378;1.56541307;1.88972364;2.23484407;2.56013891;2.77652018;3.09590109;3.51053395;3.64964634;4.09547288;4.43055595;4.27511106;4.15545788;1.32500000;1.12000000;1.02000000;1.59616747;2.20052357;2.52023047;2.78483830;3.07477571;3.23036443;3.42675806;4.31893128;4.32541324;4.01083054;4.06166758;3.78523448;1.73505549;1.46128340;1.48625131;1.46669112;2.65071892;3.19951460;3.57369193;3.76507792;4.16919578;4.50747068;4.61305059;5.16676849;5.31261066;6.15187177;0.19500000;0.30000000;0.37020191;0.47569576;0.60688220;0.70311229;0.78413235;1.14417241;1.26595276;1.69628346;1.87811993;1.95468403;0.09127071;0.20287666;0.25362057;0.06986047;0.11591098;0.30975719;0.48284696;0.77279116;1.03686763;1.30009440;1.46642834;2.00328358;2.30215440;2.41098160;2.81212038;3.01298779;3.21405414;
20090114;1.71797169;1.54322930;1.49670625;1.52029652;1.94747861;2.16715930;2.20845974;2.70993881;2.86267334;2.99022563;3.52694830;4.29407927;3.96070067;1.77186024;1.59355056;1.42334528;1.58583193;1.88510740;2.20272495;2.51522123;2.72143530;3.02897025;3.41881593;3.55816035;4.04590286;4.43129312;4.27911669;4.16099665;1.31300000;1.13700000;1.02300000;1.59512789;2.21599679;2.52728775;2.72219338;2.99833332;3.14075326;3.32469564;4.25632221;4.27796437;4.03556745;4.09408937;3.79543962;1.71797169;1.54322930;1.50842815;1.49670625;2.63289842;3.14626392;3.52159697;3.71202479;4.09665773;4.45900115;4.62582067;5.21246598;5.38964391;6.34519710;0.20500000;0.30500000;0.38522222;0.49576153;0.62697937;0.72833132;0.79395509;1.15408148;1.28672697;1.72880522;1.91676211;1.99918915;0.25363203;0.30438919;0.30438031;0.05653753;0.10790334;0.28711643;0.45844047;0.72971588;0.99355584;1.23330187;1.38641395;1.91521959;2.20960026;2.31640205;2.70196226;2.89501782;3.08825724;
20090115;1.66230831;1.48167439;1.49413380;1.55668524;1.96962054;2.18102220;2.22235856;2.69782779;2.82604564;2.94781657;3.49260538;4.26788423;3.93758016;1.71637236;1.53378678;1.40757600;1.61005486;1.91328453;2.22951509;2.53835300;2.73726363;3.03258537;3.42007804;3.54833219;4.03245166;4.40045651;4.24496165;4.12636319;1.32300000;1.14000000;1.12100000;1.56591435;2.20320266;2.49038665;2.71004137;2.99273487;3.16021136;3.35494111;4.29027259;4.31509034;4.08272760;4.15068625;3.84221158;1.66230831;1.48167439;1.47489100;1.49413380;2.63625674;3.15061015;3.55160352;3.76924403;4.13987554;4.49515819;4.64804277;5.18325411;5.31885092;6.12629122;0.22000000;0.32500000;0.40022710;0.50071358;0.61675296;0.70791417;0.76335109;1.10188533;1.23967404;1.70375179;1.88529648;1.98083445;0.23332970;0.35516402;0.35515192;0.05868616;0.10886339;0.28332697;0.46233257;0.73860790;1.00322022;1.24636343;1.40203757;1.92623102;2.21803891;2.32346274;2.69533329;2.88152479;3.06788732;
20090116;1.56077281;1.45533841;1.31683515;1.46509230;1.89705288;2.13312867;2.17737983;2.69911789;2.84576615;2.99781903;3.52938777;4.29101534;3.92582619;1.64712845;1.51744162;1.33057132;1.34535936;1.87371148;2.21125740;2.53329375;2.74466199;3.06652026;3.46205967;3.59737536;4.06732285;4.40428954;4.24762585;4.12874386;1.30300000;1.14000000;1.11900000;1.60437495;2.26252191;2.57287109;2.77857820;3.06252484;3.26342551;3.45876585;4.39060356;4.41397801;4.18373374;4.23888101;4.10636893;1.56077281;1.45533841;1.38544359;1.31683515;2.52688613;3.00641428;3.45827544;3.68311671;4.11772936;4.47156392;4.62515216;5.20647049;5.35879347;6.22988888;0.21000000;0.31500000;0.39021653;0.49572826;0.61682105;0.71816683;0.78894083;1.13841259;1.24936657;1.70796889;1.88969197;1.97893485;0.31454723;0.40595122;0.35515192;0.09548993;0.13016126;0.30279058;0.48094173;0.74965689;1.07500245;1.33659033;1.50741779;2.04757363;2.34828561;2.45379442;2.77326318;2.93318656;3.09323606;
20090119;1.49950539;1.44535964;1.34292874;1.52139334;1.95867095;2.21046304;2.27455961;2.79619310;2.93710593;3.06486109;3.58455481;4.33256112;3.96459785;1.55990520;1.49233686;1.32126878;1.37190982;1.89763307;2.25813511;2.60519928;2.83261799;3.16205864;3.54121032;3.67439479;4.13815009;4.45026681;4.28157017;4.15589710;1.31200000;1.13700000;1.13500000;1.62041890;2.33241672;2.64066059;2.93356933;3.24354456;3.47424044;3.67809302;4.61826414;4.64049361;4.38939742;4.45100189;4.14379333;1.49950539;1.44535964;1.39251656;1.34292874;2.56441602;3.06276355;3.52335601;3.72183067;4.15806273;4.52332990;4.67710058;5.23243666;5.33770152;6.06101510;0.21000000;0.31000000;0.38019785;0.49073529;0.60675782;0.72337985;0.80438143;1.16468490;1.28113467;1.73456628;1.92248223;1.99822820;0.31454723;0.40595122;0.35515192;0.09548993;0.13016126;0.30279058;0.48094173;0.74965689;1.07500245;1.33659033;1.50741779;2.04757363;2.34828561;2.45379442;2.77326318;2.93318656;3.09323606;
20090120;1.47803644;1.39656483;1.28268017;1.49463091;1.93381378;2.18654330;2.25692269;2.78157905;2.92689003;3.05807909;3.56840529;4.30447454;3.92140364;1.52258344;1.43968993;1.30953145;1.30971187;1.85072080;2.23646567;2.59346360;2.83914643;3.17964202;3.54626353;3.67200325;4.12160771;4.43351588;4.25627465;4.12496465;1.29700000;1.12800000;1.06700000;1.55122058;2.28136824;2.60311493;2.90980119;3.23268043;3.49264082;3.70191770;4.64524354;4.67372415;4.45206845;4.50548075;4.19370569;1.47803644;1.39656483;1.30356250;1.28268017;2.57570583;3.08219263;3.54378714;3.74870379;4.19401631;4.57888217;4.73649588;5.26347139;5.34782749;6.00915352;0.21500000;0.31000000;0.37518464;0.48068599;0.59163661;0.70313923;0.77389580;1.13908328;1.24463354;1.69741857;1.87909105;1.92948792;0.24348061;0.35516402;0.35515192;0.07227554;0.13783413;0.30473382;0.46835797;0.72802347;1.04909912;1.33193148;1.51802873;2.07415453;2.38377620;2.49310295;2.83474013;3.00577481;3.17695372;
20090121;1.35523451;1.32515946;1.26077324;1.44336526;1.91515110;2.18130739;2.25471197;2.78034807;2.94595324;3.07943493;3.60882086;4.37061693;3.98380737;1.39520489;1.36380822;1.25005701;1.28976214;1.82950218;2.23295031;2.61230834;2.88547355;3.23933605;3.61293929;3.75696720;4.21234369;4.52548572;4.35713626;4.23220608;1.23800000;1.03300000;0.95300000;1.43387565;2.19938055;2.52184949;2.86046458;3.20597169;3.48794076;3.70123495;4.74823917;4.78370766;4.58262224;4.63477812;4.32521734;1.35523451;1.32515946;1.25211129;1.26077324;2.61294429;3.14337191;3.60397638;3.81538518;4.27927914;4.69284391;4.84796163;5.40779098;5.49148803;6.17625753;0.23000000;0.30500000;0.37017291;0.47567087;0.58661530;0.70830005;0.78929132;1.14941229;1.25499429;1.71367115;1.90144485;1.96426743;0.20288005;0.35516402;0.35515192;0.05967997;0.12234511;0.30195500;0.51643764;0.81047239;1.13332359;1.44939913;1.65672074;2.23846269;2.56237750;2.67646045;3.02819114;3.20428531;3.38053223;
